,yield,reactant_smiles,solvent_smiles,base_smiles,product_smiles,id,temperature,metal_amount,amine_amount,halide_amount,base_amount,ligand_amount,reaction_volume,solvent_1,solvent_2,amine_molecular_weight,amine_molecular_volume,amine_surface_area,amine_ovality,amine_hardness,amine_dipole_moment,amine_electronegativity,amine_E_HOMO,amine_E_LOMO,amine_.N1_electrostatic_charge,amine_.N1_NMR_shift,amine_.C1_electrostatic_charge,amine_.C1_NMR_shift,halide_molecular_weight,halide_molecular_volume,halide_surface_area,halide_ovality,halide_hardness,halide_dipole_moment,halide_electronegativity,halide_E_HOMO,halide_E_LOMO,halide_V0_frequency,halide_V0_intensity,halide_V1_frequency,halide_V1_intensity,halide_V2_frequency,halide_V2_intensity,halide_.C1_electrostatic_charge,halide_.C1_NMR_shift,halide_.C2_electrostatic_charge,halide_.C2_NMR_shift,ligand_molecular_weight,ligand_hardness,ligand_dipole_moment,ligand_electronegativity,ligand_E_HOMO,ligand_E_LOMO,ligand_.P1_electrostatic_charge,ligand_.P1_NMR_shift
133,25.06,C1CNCCC1CO.C1=CC(=C(C=C1Cl)Cl)I.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],C1CN(CCC1CO)C2=C(C=C(C=C2)Cl)Cl,179,125.0,0.00043,0.0434,0.0434,0.0013,0.00521,0.05,2.38,-0.36,115.17,167.21355,277.11285,0.41032,0.28735,0.9329,0.06868,-0.35603,0.21867,-1.00763,170.1321,0.49854,34.666,272.89,215.90335,344.12598,0.42973,0.20903,1.305,0.1311,-0.34013,0.07793,180.2684,1.3549,860.3532,25.8869,552.0695,1.0238,0.07955,146.7196,-0.10743,131.0776,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744
134,0.0,CN(C)CCN.C1=CC=C(C=C1)I.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,CN(C)C=O,C(=O)([O-])[O-].[Cs+].[Cs+],CN(C)CCNC1=CC=CC=C1,180,100.0,0.00049,0.0098,0.0049,0.00098,0.00098,0.01,36.71,2.1,88.15,125.96978,205.64474,0.36778,0.28196,1.9707,0.0701,-0.35206,0.21186,-1.08858,145.7456,0.40731,27.3867,204.01,147.41614,267.15558,0.43025,0.21148,1.8741,0.11597,-0.32745,0.09551,698.1941,16.0645,476.0157,1.11,230.8765,0.1993,0.00046,135.5203,-0.00907,140.3112,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
135,100.28,CC(C)(C)OC(=O)NC1CNC1.COC1=NC=CC(=C1)Br.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],CC(C)(C)OC(=O)NC1CN(C1)C2=CC(=NC=C2)OC,181,70.0,2e-05,0.00038,0.00032,0.00045,3e-05,0.002,2.38,-0.36,172.22,226.86317,408.97784,0.49413,0.28307,2.442,0.08013,-0.36321,0.20294,-0.99245,214.693,1.3052,138.0935,188.02,166.1375,320.12668,0.47606,0.22254,1.1271,0.11985,-0.34238,0.10269,617.4294,3.1816,1608.6697,96.3315,1353.5105,78.3564,0.40235,134.0118,-0.4587,104.9076,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744
136,99.96,CC(C)(C)OC(=O)NC1CNC1.COC1=NC=CC(=C1)Br.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],CC(C)(C)OC(=O)NC1CN(C1)C2=CC(=NC=C2)OC,182,70.0,5e-05,0.00128,0.00106,0.00149,0.00011,0.006,2.38,-0.36,172.22,226.86317,408.97784,0.49413,0.28307,2.442,0.08013,-0.36321,0.20294,-0.99245,214.693,1.3052,138.0935,188.02,166.1375,320.12668,0.47606,0.22254,1.1271,0.11985,-0.34238,0.10269,617.4294,3.1816,1608.6697,96.3315,1353.5105,78.3564,0.40235,134.0118,-0.4587,104.9076,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744
137,33.74,CN1CCC2=C(C1=O)C(=CC=C2)N.CC1=NN(C=C1NC2=NC=C(C(=C2)I)C(F)(F)F)C.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC4=C3C(=O)N(CC4)C)C(F)(F)F)C,183,80.0,1e-05,0.00013,0.00013,1e-05,1e-05,0.001,2.25,0.73,176.21,196.47625,452.57623,0.60182,0.19433,1.913,0.09245,-0.28677,0.10188,-1.16066,191.2213,0.7822,131.5406,382.12,282.07904,650.9848,0.6802,0.18487,3.0557,0.10734,-0.29221,0.07753,508.5899,0.6157,1595.9541,50.2042,1030.4348,24.4617,0.25737,147.725,-0.40388,122.0987,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
138,85.04,CNC(=O)C1=CC=CC=C1N.CC1=NN(C=C1NC2=NC=C(C(=C2)I)C(F)(F)F)C.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC=C3C(=O)NC)C(F)(F)F)C,184,90.0,0.00052,0.0178,0.0105,0.0209,0.00105,0.12,2.25,0.73,150.18,175.84856,379.94559,0.54402,0.19632,1.7215,0.09558,-0.2919,0.10074,-1.18046,189.033,0.77167,130.8466,382.12,282.07904,650.9848,0.6802,0.18487,3.0557,0.10734,-0.29221,0.07753,508.5899,0.6157,1595.9541,50.2042,1030.4348,24.4617,0.25737,147.725,-0.40388,122.0987,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
139,76.94,CNC(=O)C1=CC=CC=C1N.CC1=NN(C=C1NC2=NC=C(C(=C2)I)C(F)(F)F)C.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC=C3C(=O)NC)C(F)(F)F)C,185,90.0,7e-05,0.00224,0.00132,0.00013,0.00013,0.015,2.25,0.73,150.18,175.84856,379.94559,0.54402,0.19632,1.7215,0.09558,-0.2919,0.10074,-1.18046,189.033,0.77167,130.8466,382.12,282.07904,650.9848,0.6802,0.18487,3.0557,0.10734,-0.29221,0.07753,508.5899,0.6157,1595.9541,50.2042,1030.4348,24.4617,0.25737,147.725,-0.40388,122.0987,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
140,94.49,CNC(=O)C1=CC=CC=C1N.CC1=NN(C=C1NC2=NC=C(C(=C2)I)C(F)(F)F)C.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC=C3C(=O)NC)C(F)(F)F)C,186,90.0,1e-05,0.00026,0.00013,1e-05,1e-05,0.001,2.25,0.73,150.18,175.84856,379.94559,0.54402,0.19632,1.7215,0.09558,-0.2919,0.10074,-1.18046,189.033,0.77167,130.8466,382.12,282.07904,650.9848,0.6802,0.18487,3.0557,0.10734,-0.29221,0.07753,508.5899,0.6157,1595.9541,50.2042,1030.4348,24.4617,0.25737,147.725,-0.40388,122.0987,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
141,75.0,CNC(=O)C1=C(C=CC=C1OC)N.CC1=NN(C=C1NC2=NC=C(C(=C2)I)C(F)(F)F)C.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=C(C(=CC=C3)OC)C(=O)NC)C(F)(F)F)C,187,100.0,0.00177,0.053,0.0353,0.00353,0.00353,0.15,2.25,0.73,180.2,201.33012,445.29428,0.58258,0.19708,3.2845,0.0882,-0.28527,0.10888,-1.23259,194.9016,0.92731,133.1562,382.12,282.07904,650.9848,0.6802,0.18487,3.0557,0.10734,-0.29221,0.07753,508.5899,0.6157,1595.9541,50.2042,1030.4348,24.4617,0.25737,147.725,-0.40388,122.0987,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
142,58.53,CNC(=O)C1=C(C=CC=C1OC)N.CC1=NN(C=C1NC2=NC=C(C(=C2)I)C(F)(F)F)C.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=C(C(=CC=C3)OC)C(=O)NC)C(F)(F)F)C,188,100.0,0.0034,0.102,0.068,0.0068,0.0068,0.3,2.25,0.73,180.2,201.33012,445.29428,0.58258,0.19708,3.2845,0.0882,-0.28527,0.10888,-1.23259,194.9016,0.92731,133.1562,382.12,282.07904,650.9848,0.6802,0.18487,3.0557,0.10734,-0.29221,0.07753,508.5899,0.6157,1595.9541,50.2042,1030.4348,24.4617,0.25737,147.725,-0.40388,122.0987,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
143,47.5,CNC(=O)C1=C(C=CC=C1OC)N.CC1=NN(C=C1NC2=NC=C(C(=C2)I)C(F)(F)F)C.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=C(C(=CC=C3)OC)C(=O)NC)C(F)(F)F)C,189,100.0,2e-05,0.00078,0.00039,4e-05,4e-05,0.002,2.25,0.73,180.2,201.33012,445.29428,0.58258,0.19708,3.2845,0.0882,-0.28527,0.10888,-1.23259,194.9016,0.92731,133.1562,382.12,282.07904,650.9848,0.6802,0.18487,3.0557,0.10734,-0.29221,0.07753,508.5899,0.6157,1595.9541,50.2042,1030.4348,24.4617,0.25737,147.725,-0.40388,122.0987,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
144,52.51,CNC(=O)C1=C(C=CC=C1OC)N.CC1=NN(C=C1NC2=NC=C(C(=C2)I)C(F)(F)F)C.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=C(C(=CC=C3)OC)C(=O)NC)C(F)(F)F)C,190,100.0,0.00034,0.0138,0.00688,0.00069,0.00069,0.037,2.25,0.73,180.2,201.33012,445.29428,0.58258,0.19708,3.2845,0.0882,-0.28527,0.10888,-1.23259,194.9016,0.92731,133.1562,382.12,282.07904,650.9848,0.6802,0.18487,3.0557,0.10734,-0.29221,0.07753,508.5899,0.6157,1595.9541,50.2042,1030.4348,24.4617,0.25737,147.725,-0.40388,122.0987,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
145,54.21,CN1CCOC2=CC=CC(=C2C1=O)N.CC1=NN(C=C1NC2=NC=C(C(=C2)I)C(F)(F)F)C.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=C4C(=CC=C3)OCCN(C4=O)C)C(F)(F)F)C,191,100.0,2e-05,0.00078,0.00039,4e-05,4e-05,0.002,2.25,0.73,192.21,286.58087,481.61575,0.49795,0.19984,2.5649,0.09507,-0.29491,0.10478,-1.1696,188.7517,0.74758,132.1852,382.12,282.07904,650.9848,0.6802,0.18487,3.0557,0.10734,-0.29221,0.07753,508.5899,0.6157,1595.9541,50.2042,1030.4348,24.4617,0.25737,147.725,-0.40388,122.0987,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
146,0.0,C1=CC=C(C=C1)N.C1=CC(=NC(=C1Br)Cl)Cl.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1COCCO1,CC(C)(C)[O-].[Na+],C1=CC=C(C=C1)NC2=C(N=C(C=C2)Cl)Cl,192,100.0,0.0,0.0002,0.0001,0.00015,1e-05,0.002,2.25,0.73,93.13,120.73896,248.08307,0.4564,0.21509,1.9659,0.06405,-0.27914,0.15105,-1.17925,178.5423,0.68658,125.2289,226.88,181.94786,331.74664,0.46433,0.21893,3.1857,0.14488,-0.36381,0.07405,201.9989,0.0725,1163.9717,94.7824,526.9016,31.7994,0.64964,139.7775,-0.43312,108.7842,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744
147,0.0,CC(C)(C)OC(=O)N.C1=C(C=C(N=C1Cl)Cl)C(=O)O.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC(C)(C)OC(=O)NC1=NC(=CC(=C1)C(=O)O)Cl,193,100.0,3e-05,0.00063,0.00052,3e-05,3e-05,0.002,2.25,0.73,117.15,152.16705,269.83319,0.42547,0.31751,2.3446,0.09864,-0.41615,0.21888,-1.25585,198.1235,1.38216,136.261,192.0,161.70707,383.11679,0.58009,0.20264,3.387,0.1723,-0.37494,0.03034,1834.981,243.0857,776.7331,54.5883,52.645,1.4443,0.62546,142.8203,-0.39816,109.3488,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
148,23.41,CN1C(=CC=N1)N.C1=CN=C(C=C1Cl)Cl.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CN1C(=CC=N1)NC2=NC=CC(=C2)Cl,194,105.0,0.00014,0.00162,0.00135,0.0027,0.00027,0.02,2.25,0.73,97.12,123.7994,235.83527,0.42669,0.24457,4.0018,0.04738,-0.29195,0.19719,-1.2078,162.6351,0.69993,124.078,147.99,159.80073,288.73816,0.44066,0.22973,2.1124,0.14539,-0.37512,0.08433,202.2183,0.3341,804.1458,124.6867,402.2285,1.9345,0.69326,144.4053,-0.46556,109.5105,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
149,9.93,CN1C(=CC=N1)N.C1=CN=C(C=C1Cl)Cl.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CN1C(=CC=N1)NC2=NC=CC(=C2)Cl,195,200.0,3e-05,0.00074,0.00068,8e-05,8e-05,0.005,2.25,0.73,97.12,123.7994,235.83527,0.42669,0.24457,4.0018,0.04738,-0.29195,0.19719,-1.2078,162.6351,0.69993,124.078,147.99,159.80073,288.73816,0.44066,0.22973,2.1124,0.14539,-0.37512,0.08433,202.2183,0.3341,804.1458,124.6867,402.2285,1.9345,0.69326,144.4053,-0.46556,109.5105,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
150,50.36,CN1C(=CC=N1)N.C1=CN=C(C=C1Cl)Cl.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CN1C(=CC=N1)NC2=NC=CC(=C2)Cl,196,105.0,0.00027,0.00743,0.00676,0.0101,0.0008,0.075,2.25,0.73,97.12,123.7994,235.83527,0.42669,0.24457,4.0018,0.04738,-0.29195,0.19719,-1.2078,162.6351,0.69993,124.078,147.99,159.80073,288.73816,0.44066,0.22973,2.1124,0.14539,-0.37512,0.08433,202.2183,0.3341,804.1458,124.6867,402.2285,1.9345,0.69326,144.4053,-0.46556,109.5105,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
151,56.88,CN1C(=CC=N1)N.C1=CN=C(C=C1Cl)Cl.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,CC(C)(C)[O-].[Na+],CN1C(=CC=N1)NC2=NC=CC(=C2)Cl,197,130.0,0.00027,0.0101,0.00676,0.0101,0.0008,0.06,2.25,0.73,97.12,123.7994,235.83527,0.42669,0.24457,4.0018,0.04738,-0.29195,0.19719,-1.2078,162.6351,0.69993,124.078,147.99,159.80073,288.73816,0.44066,0.22973,2.1124,0.14539,-0.37512,0.08433,202.2183,0.3341,804.1458,124.6867,402.2285,1.9345,0.69326,144.4053,-0.46556,109.5105,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
152,60.25,CN1C(=CC=N1)N.C1=CN=C(C=C1Cl)Cl.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,CC(C)(C)[O-].[Na+],CN1C(=CC=N1)NC2=NC=CC(=C2)Cl,198,130.0,0.00135,0.101,0.0676,0.101,0.00405,0.5,2.25,0.73,97.12,123.7994,235.83527,0.42669,0.24457,4.0018,0.04738,-0.29195,0.19719,-1.2078,162.6351,0.69993,124.078,147.99,159.80073,288.73816,0.44066,0.22973,2.1124,0.14539,-0.37512,0.08433,202.2183,0.3341,804.1458,124.6867,402.2285,1.9345,0.69326,144.4053,-0.46556,109.5105,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
153,60.54,CN1C(=CC=N1)N.C1=CN=C(C=C1Cl)Cl.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CN1C(=CC=N1)NC2=NC=CC(=C2)Cl,199,105.0,5e-05,0.00149,0.00135,0.00203,0.00016,0.02,2.25,0.73,97.12,123.7994,235.83527,0.42669,0.24457,4.0018,0.04738,-0.29195,0.19719,-1.2078,162.6351,0.69993,124.078,147.99,159.80073,288.73816,0.44066,0.22973,2.1124,0.14539,-0.37512,0.08433,202.2183,0.3341,804.1458,124.6867,402.2285,1.9345,0.69326,144.4053,-0.46556,109.5105,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
154,20.66,CN1C(=CC=N1)N.C1=CN=C(C=C1Cl)Cl.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CN1C(=CC=N1)NC2=NC=CC(=C2)Cl,200,105.0,0.00135,0.0743,0.0676,0.101,0.00405,0.35,2.25,0.73,97.12,123.7994,235.83527,0.42669,0.24457,4.0018,0.04738,-0.29195,0.19719,-1.2078,162.6351,0.69993,124.078,147.99,159.80073,288.73816,0.44066,0.22973,2.1124,0.14539,-0.37512,0.08433,202.2183,0.3341,804.1458,124.6867,402.2285,1.9345,0.69326,144.4053,-0.46556,109.5105,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
155,0.0,C1=CC=C(C=C1)N.C1=CC(=NC(=C1I)Cl)Cl.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],C1=CC=C(C=C1)NC2=C(N=C(C=C2)Cl)Cl,202,120.0,0.0,0.00012,0.0001,0.0,0.0,0.002,2.38,-0.36,93.13,120.73896,248.08307,0.4564,0.21509,1.9659,0.06405,-0.27914,0.15105,-1.17925,178.5423,0.68658,125.2289,273.88,199.49186,338.00211,0.44492,0.21091,3.3264,0.13855,-0.34946,0.07236,185.4084,0.8716,1234.139,75.6949,572.6875,0.2611,0.54502,159.4735,-0.41309,127.4692,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744
156,0.0,C1=CC=C(C=C1)N.C1=CC(=NC(=C1I)Cl)Cl.C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4,C1COCCO1,C(=O)([O-])[O-].[K+].[K+],C1=CC=C(C=C1)NC2=C(N=C(C=C2)Cl)Cl,203,120.0,0.0,0.00012,0.0001,1e-05,1e-05,0.001,2.25,0.73,93.13,120.73896,248.08307,0.4564,0.21509,1.9659,0.06405,-0.27914,0.15105,-1.17925,178.5423,0.68658,125.2289,273.88,199.49186,338.00211,0.44492,0.21091,3.3264,0.13855,-0.34946,0.07236,185.4084,0.8716,1234.139,75.6949,572.6875,0.2611,0.54502,159.4735,-0.41309,127.4692,350.5,0.08518,1.0986,0.10218,-0.18736,-0.017,0.40051,315.5936
157,92.14,C1=CC=C(C=C1)N.C1=CC(=NC(=C1I)Cl)Cl.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1COCCO1,CC(C)(C)[O-].[Na+],C1=CC=C(C=C1)NC2=C(N=C(C=C2)Cl)Cl,206,100.0,3e-05,0.005,0.001,0.0015,7e-05,0.01,2.25,0.73,93.13,120.73896,248.08307,0.4564,0.21509,1.9659,0.06405,-0.27914,0.15105,-1.17925,178.5423,0.68658,125.2289,273.88,199.49186,338.00211,0.44492,0.21091,3.3264,0.13855,-0.34946,0.07236,185.4084,0.8716,1234.139,75.6949,572.6875,0.2611,0.54502,159.4735,-0.41309,127.4692,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744
158,13.76,CC(C)(C)OC(=O)NC1CCNCC1.COC(=O)C1=CC(=CC=C1)Br.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],CC(C)(C)OC(=O)NC1CCN(CC1)C2=CC=CC(=C2)C(=O)OC,207,100.0,0.0005,0.005,0.005,0.007,0.0005,0.0,2.38,-0.36,200.28,291.94122,481.61652,0.49184,0.2898,1.4484,0.07444,-0.36424,0.21537,-1.15814,229.1149,1.37112,137.5331,215.04,174.22617,391.6073,0.56419,0.20895,0.3065,0.13535,-0.3443,0.0736,1804.2761,221.0841,757.0437,44.871,728.989,41.3264,0.04684,124.0076,-0.02349,119.374,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744
159,25.34,CC(C)(C)OC(=O)N.C1=CN=C(C=C1F)Cl.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],C1=CN=C(C=C1F)N,208,90.0,0.00046,0.012,0.0114,0.00091,0.00091,0.028,2.25,0.73,117.15,152.16705,269.83319,0.42547,0.31751,2.3446,0.09864,-0.41615,0.21888,-1.25585,198.1235,1.38216,136.261,131.53,121.93955,277.40765,0.507,0.23548,2.3551,0.14194,-0.37742,0.09354,256.0838,0.2272,418.2664,6.8868,172.7313,0.0184,0.74213,145.0276,-0.66998,99.4896,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
160,43.05,CC(C)(C)OC(=O)CN(C)C1=CC(=C(C=C1)N)OC.C1=CN2C(=CN=C2C(=C1)F)C3=NC(=NC=C3Cl)Cl.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1COCCO1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC(C)(C)OC(=O)CN(C)C1=CC(=C(C=C1)NC2=NC=C(C(=N2)C3=CN=C4N3C=CC=C4F)Cl)OC,211,100.0,5e-05,0.0011,0.001,0.0001,0.0001,0.0045,2.25,0.73,266.34,393.69313,655.935,0.54879,0.19912,3.2363,0.05042,-0.24955,0.1487,-1.0822,168.2171,0.33158,110.8575,283.09,244.59316,624.37067,0.71746,0.17004,1.4481,0.13879,-0.30883,0.03125,305.5021,0.1423,697.2267,0.0773,838.9969,87.3253,0.98297,150.8178,0.50626,126.1653,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744
161,63.83,CNC(=O)C1=C(C=CC=C1OC)N.C1=C(C(=CN=C1Cl)C(F)(F)F)I.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CNC(=O)C1=C(C=CC=C1OC)NC2=CC(=NC=C2C(F)(F)F)Cl,213,90.0,0.00021,0.00265,0.00257,0.00308,0.00041,0.015,2.25,0.73,180.2,201.33012,445.29428,0.58258,0.19708,3.2845,0.0882,-0.28527,0.10888,-1.23259,194.9016,0.92731,133.1562,307.44,196.30687,417.30469,0.55524,0.21894,1.5986,0.15953,-0.37846,0.05941,1187.6909,46.1141,139.0792,0.909,327.7403,1.3176,0.58468,163.8495,-0.28476,138.0916,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
